Temperature (K),g-r,r-i,g-i
45400,-0.42803182484896274,-0.22727503426724338,-0.6553068591162061
45500,-0.42827583857041995,-0.22740636951511384,-0.6556822080855338
45600,-0.4285187002461863,-0.22753709153730606,-0.6560557917834924
45700,-0.4287604179535127,-0.22766720459791712,-0.6564276225514298
45800,-0.4290009996948343,-0.2277967129217786,-0.6567977126166129
45900,-0.4292404533986347,-0.22792562069490074,-0.6571660740935354
46000,-0.4294787869202872,-0.22805393206491997,-0.6575327189852072
46100,-0.42971600804289434,-0.22818165114153377,-0.6578976591844281
46200,-0.4299521244781075,-0.2283087819969314,-0.6582609064750389
46300,-0.430187143866946,-0.22843532866622196,-0.658622472533168
46400,-0.43042107378059535,-0.22856129514784795,-0.6589823689284433
46500,-0.43065392172119443,-0.22868668540400705,-0.6593406071252015
46600,-0.4308856951226261,-0.22881150336105271,-0.6596971984836788
46700,-0.4311164013512756,-0.22893575290990187,-0.6600521542611775
46800,-0.4313460477068003,-0.22905943790642969,-0.66040548561323
46900,-0.4315746414228716,-0.22918256217186483,-0.6607572035947364
47000,-0.4318021896679167,-0.2293051294931714,-0.6611073191610881
47100,-0.4320286995458509,-0.22942714362343386,-0.6614558431692847
47200,-0.4322541780967941,-0.22954860828223245,-0.6618027863790266
47300,-0.43247863229777916,-0.22966952715601785,-0.662148159453797
47400,-0.4327020690634602,-0.22978990389847276,-0.662491972961933
47500,-0.43292449524679677,-0.229909742130876,-0.6628342373776728
47600,-0.4331459176397381,-0.23002904544246094,-0.663174963082199
47700,-0.433366342973899,-0.23014781739076584,-0.6635141603646648
47800,-0.4335857779212233,-0.23026606150198248,-0.6638518394232058
47900,-0.4338042290946382,-0.23038378127129988,-0.6641880103659381
48000,-0.434021703048701,-0.23050098016324228,-0.6645226832119433
48100,-0.43423820628024323,-0.2306176616120017,-0.6648558678922449
48200,-0.4344537452289936,-0.23073382902177375,-0.6651875742507674
48300,-0.4346683262782065,-0.2308494857670742,-0.6655178120452807
48400,-0.43488195575527255,-0.23096463519306765,-0.6658465909483402
48500,-0.43509463993232655,-0.231079280615885,-0.6661739205482116
48600,-0.43530638502684615,-0.2311934253229304,-0.6664998103497766
48700,-0.43551719720224025,-0.23130707257319605,-0.6668242697754363
48800,-0.4357270825684352,-0.23142022559756548,-0.6671473081660007
48900,-0.4359360471824476,-0.23153288759911606,-0.6674689347815637
49000,-0.4361440970489552,-0.23164506175341204,-0.6677891588023672
49100,-0.43635123812085563,-0.2317567512088048,-0.6681079893296604
49200,-0.436557476299821,-0.23186795908671876,-0.6684254353865398
49300,-0.4367628174368443,-0.2319786884819357,-0.66874150591878
49400,-0.4369672673327818,-0.23208894246288203,-0.6690562097956638
49500,-0.43717083173888094,-0.23219872407190678,-0.6693695558107877
49600,-0.43737351635731025,-0.23230803632555297,-0.6696815526828632
49700,-0.4375753268416793,-0.23241688221483336,-0.6699922090565127
49800,-0.43777626879754816,-0.2325252647054996,-0.6703015335030478
49900,-0.4379763477829388,-0.2326331867383047,-0.6706095345212435
50000,-0.4381755693088305,-0.2327406512292658,-0.6709162205380963
50100,-0.4383739388396548,-0.2328476610699255,-0.6712215999095803
50200,-0.4385714617937899,-0.23295421912760084,-0.6715256809213908
50300,-0.4387681435440305,-0.2330603282456445,-0.671828471789675
50400,-0.4389639894180717,-0.2331659912436863,-0.672129980661758
50500,-0.4391590046989773,-0.23327121091787983,-0.6724302156168571
50600,-0.4393531946256437,-0.2333759900411514,-0.6727291846667951
50700,-0.4395465643932539,-0.23348033136343416,-0.6730268957566881
50800,-0.4397391191537383,-0.23358423761190616,-0.6733233567656445
50900,-0.4399308640162132,-0.23368771149122614,-0.6736185755074393
51000,-0.4401218040474264,-0.23379075568376262,-0.673912559731189
51100,-0.440311944272195,-0.23389337284982492,-0.6742053171220199
51200,-0.44050128967382873,-0.23399556562788648,-0.6744968553017152
51300,-0.44068984519456444,-0.23409733663480692,-0.6747871818293714
51400,-0.4408776157359813,-0.23419868846605452,-0.6750763042020358
51500,-0.44106460615941456,-0.2342996236959234,-0.675364229855338
51600,-0.4412508212863684,-0.23440014487774619,-0.6756509661641146
51700,-0.44143626589892104,-0.23450025454410817,-0.6759365204430292
51800,-0.4416209447401238,-0.2345999552070568,-0.6762208999471806
51900,-0.441804862514394,-0.23469924935830733,-0.6765041118727013
52000,-0.44198802388790925,-0.23479813946944716,-0.6767861633573564
52100,-0.44217043348899443,-0.23489662799214317,-0.6770670614811376
52200,-0.4423520959084959,-0.23499471735833266,-0.6773468132668286
52300,-0.4425330157001657,-0.23509240998042724,-0.6776254256805929
52400,-0.44271319738102743,-0.2351897082515082,-0.6779029056325356
52500,-0.44289264543174944,-0.23528661454551347,-0.6781792599772629
52600,-0.44307136429700567,-0.23538313121743304,-0.6784544955144387
52700,-0.44324935838583057,-0.235479260603495,-0.6787286189893256
52800,-0.44342663207198196,-0.23557500502135165,-0.6790016370933336
52900,-0.4436031896942847,-0.23567036677026465,-0.6792735564645493
53000,-0.44377903555697973,-0.23576534813128092,-0.6795443836882606
53100,-0.44395417393006475,-0.23585995136742355,-0.6798141252974883
53200,-0.4441286090496357,-0.23595417872385482,-0.6800827877734905
53300,-0.4443023451182144,-0.23604803242806227,-0.6803503775462767
53400,-0.44447538630508854,-0.23614151469002653,-0.6806169009951151
53500,-0.4446477367466297,-0.23623462770239234,-0.6808823644490221
53600,-0.44481940054661706,-0.2363273736406426,-0.6811467741872597
53700,-0.44499038177656125,-0.23641975466325693,-0.6814101364398182
53800,-0.4451606844760141,-0.23651177291188663,-0.6816724573879007
53900,-0.4453303126528829,-0.23660343051151012,-0.681933743164393
54000,-0.44549927028373704,-0.23669472957059723,-0.6821939998543343
54100,-0.44566756131411056,-0.23678567218127133,-0.6824532334953819
54200,-0.4458351896588084,-0.23687626041946253,-0.6827114500782709
54300,-0.44600215920219677,-0.23696649634506484,-0.6829686555472616
54400,-0.446168473798501,-0.23705638200209123,-0.6832248558005922
54500,-0.44633413727209703,-0.23714591941882768,-0.6834800566909247
54600,-0.4464991534177938,-0.23723511060797975,-0.6837342640257735
54700,-0.4466635260011209,-0.23732395756682179,-0.6839874835679427
54800,-0.44682725875860774,-0.2374124622773488,-0.6842397210359565
54900,-0.4469903553980612,-0.23750062670641459,-0.6844909821044758
55000,-0.44715281959884123,-0.23758845280588403,-0.6847412724047253
55100,-0.44731465501212764,-0.23767594251276725,-0.6849905975248949
55200,-0.44747586526119276,-0.23776309774936433,-0.6852389630105571
55300,-0.4476364539416626,-0.23784992042340614,-0.6854863743650688
55400,-0.4477964246217825,-0.2379364124281862,-0.6857328370499687
55500,-0.4479557808426735,-0.23802257564270013,-0.6859783564853736
55600,-0.4481145261185886,-0.23810841193178112,-0.6862229380503697
55700,-0.44827266393716636,-0.23819392314622911,-0.6864665870833955
55800,-0.4484301977596825,-0.23827911112294498,-0.6867093088826275
55900,-0.44858713102129455,-0.23836397768506057,-0.6869511087063551
56000,-0.4487434671312882,-0.23844852464206268,-0.6871919917733509
56100,-0.44889920947332174,-0.23853275378992578,-0.6874319632632475
56200,-0.449054361405659,-0.23861666691123595,-0.687671028316895
56300,-0.44920892626141384,-0.238700265775313,-0.6879091920367268
56400,-0.4493629073487768,-0.2387835521383348,-0.6881464594871116
56500,-0.4495163079512525,-0.23886652774345762,-0.6883828356947101
56600,-0.4496691313278851,-0.2389491943209383,-0.6886183256488234
56700,-0.44982138071348476,-0.23903155358825146,-0.6888529343017362
56800,-0.44997305931885245,-0.23911360725020758,-0.68908666656906
56900,-0.45012417033100105,-0.23919535699906858,-0.6893195273300696
57000,-0.45027471691337606,-0.23927680451466227,-0.6895515214280383
57100,-0.45042470220606656,-0.23935795146449834,-0.6897826536705649
57200,-0.45057412932602636,-0.23943879950387892,-0.6900129288299053
57300,-0.4507230013672805,-0.23951935027600912,-0.6902423516432896
57400,-0.4508713214011384,-0.23959960541210945,-0.6904709268132478
57500,-0.4510190924763977,-0.23967956653152145,-0.6906986590079192
57600,-0.45116631761955217,-0.2397592352418192,-0.6909255528613714
57700,-0.45131299983499185,-0.23983861313891186,-0.6911516129739037
57800,-0.45145914210520655,-0.239917701807149,-0.6913768439123555
57900,-0.45160474739098166,-0.23999650281943108,-0.6916012502104127
58000,-0.4517498186315958,-0.2400750177373041,-0.6918248363688999
58100,-0.4518943587450144,-0.2401532481110653,-0.6920476068560797
58200,-0.4520383706280806,-0.2402311954798657,-0.6922695661079463
58300,-0.45218185715670645,-0.2403088613718074,-0.6924907185285138
58400,-0.45232482118606265,-0.24038624730404168,-0.6927110684901043
58500,-0.45246726555076044,-0.24046335478287073,-0.6929306203336312
58600,-0.45260919306503844,-0.24054018530383692,-0.6931493783688754
58700,-0.45275060652294297,-0.24061674035182712,-0.6933673468747701
58800,-0.45289150869850836,-0.24069302140116156,-0.6935845300996699
58900,-0.45303190234593815,-0.24076902991568794,-0.6938009322616261
59000,-0.45317179019977605,-0.24084476734887472,-0.6940165575486508
59100,-0.45331117497508044,-0.2409202351439057,-0.6942314101189861
59200,-0.4534500593676065,-0.24099543473376306,-0.6944454941013696
59300,-0.45358844605396254,-0.2410703675413246,-0.6946588135952871
59400,-0.45372633769178883,-0.24114503497944906,-0.6948713726712379
59500,-0.4538637369199221,-0.2412194384510653,-0.6950831753709874
59600,-0.4540006463585602,-0.24129357934925766,-0.6952942257078178
59700,-0.4541370686094246,-0.24136745905735024,-0.6955045276667748
59800,-0.45427300625592526,-0.24144107894899847,-0.6957140852049237
59900,-0.4544084618633195,-0.24151444038826542,-0.6959229022515849
60000,-0.45454343797886887,-0.24158754472971022,-0.6961309827085791
60100,-0.4546779371319971,-0.24166039331846978,-0.6963383304504669
60200,-0.45481196183444883,-0.2417329874903391,-0.6965449493247879
60300,-0.4549455145804364,-0.24180532857185222,-0.6967508431522886
60400,-0.4550785978467977,-0.24187741788036154,-0.6969560157271593
60500,-0.4552112140931426,-0.2419492567241197,-0.6971604708172623
60600,-0.45534336576200607,-0.242020846402355,-0.6973642121643611
60700,-0.45547505527899057,-0.24209218820534995,-0.6975672434843405
60800,-0.4556062850529172,-0.24216328341451687,-0.6977695684674341
60900,-0.4557370574759658,-0.242234133302476,-0.6979711907784418
61000,-0.4558673749238178,-0.2423047391331301,-0.6981721140569479
61100,-0.45599723975580275,-0.24237510216173552,-0.6983723419175383
61200,-0.45612665431503174,-0.24244522363497945,-0.6985718779500112
61300,-0.45625562092854066,-0.24251510479105276,-0.6987707257195934
61400,-0.4563841419074248,-0.24258474685971887,-0.6989688887671437
61500,-0.4565122195469753,-0.2426541510623874,-0.6991663706093627
61600,-0.45663985612681257,-0.24272331861218666,-0.6993631747389992
61700,-0.456767053911022,-0.24279225071403054,-0.6995593046250526
61800,-0.45689381514828353,-0.2428609485646862,-0.6997547637129697
61900,-0.45702014207200126,-0.24292941335284857,-0.6999495554248498
62000,-0.45714603690043143,-0.24299764625920295,-0.7001436831596344
62100,-0.4572715018368174,-0.24306564845649348,-0.7003371502933109
62200,-0.45739653906950695,-0.24313342110959146,-0.7005299601790984
62300,-0.45752115077207955,-0.24320096537555846,-0.700722116147638
62400,-0.4576453391034758,-0.2432682824037138,-0.7009136215071896
62500,-0.4577691062081142,-0.24333537333569666,-0.7011044795438108
62600,-0.457892454216013,-0.24340223930553329,-0.7012946935215463
62700,-0.45801538524291496,-0.2434688814396968,-0.7014842666826118
62800,-0.45813790139040034,-0.24353530085717123,-0.7016732022475716
62900,-0.4582600047460099,-0.24360149866951275,-0.7018615034155227
63000,-0.4583816973833579,-0.2436674759809141,-0.702049173364272
63100,-0.45850298136224765,-0.24373323388826318,-0.7022362152505108
63200,-0.45862385872879097,-0.2437987734811986,-0.7024226322099896
63300,-0.4587443315155122,-0.24386409584217938,-0.7026084273576916
63400,-0.4588644017414705,-0.24392920204653468,-0.7027936037880052
63500,-0.4589840714123632,-0.24399409316252774,-0.7029781645748909
63600,-0.45910334252064056,-0.24405877025141054,-0.7031621127720511
63700,-0.4592222170456086,-0.2441232343674833,-0.7033454514130919
63800,-0.4593406969535452,-0.2441874865581486,-0.7035281835116938
63900,-0.45945878419779973,-0.2442515278639723,-0.703710312061772
64000,-0.4595764807189031,-0.24431535931873238,-0.7038918400376355
64100,-0.45969378844466835,-0.24437898194947927,-0.7040727703941476
64200,-0.4598107092902981,-0.2444423967765914,-0.7042531060668895
64300,-0.4599272451584846,-0.244505604813821,-0.7044328499723056
64400,-0.460043397939514,-0.2445686070683566,-0.7046120050078706
64500,-0.46015916951136315,-0.2446314045408733,-0.7047905740522364
64600,-0.4602745617398023,-0.24469399822558335,-0.7049685599653857
64700,-0.46038957647849177,-0.24475638911028819,-0.70514596558878
64800,-0.4605042155690824,-0.24481857817643338,-0.7053227937455158
64900,-0.4606184808413105,-0.24488056639915445,-0.705499047240465
65000,-0.46073237411309265,-0.24494235474733062,-0.7056747288604233
65100,-0.4608458971906213,-0.24500394418363713,-0.7058498413742584
65200,-0.46095905186846187,-0.245065335664588,-0.7060243875330499
65300,-0.4610718399296414,-0.24512653014059138,-0.7061983700702328
65400,-0.46118426314574323,-0.24518752855599457,-0.7063717917017378
65500,-0.46129632327699577,-0.2452483318491332,-0.706544655126129
65600,-0.46140802207236886,-0.2453089409523801,-0.706716963024749
65700,-0.461519361269656,-0.24536935679219063,-0.7068887180618466
65800,-0.4616303425955701,-0.24542958028914708,-0.7070599228847172
65900,-0.46174096776582374,-0.24548961235801414,-0.7072305801238379
66000,-0.46185123848522336,-0.24554945390777538,-0.7074006923929987
66100,-0.46196115644775393,-0.2456091058416785,-0.7075702622894324
66200,-0.4620707233366588,-0.2456685690572904,-0.7077392923939492
66300,-0.4621799408245315,-0.2457278444465305,-0.707907785271062
66400,-0.4622888105733969,-0.2457869328957223,-0.7080757434691192
66500,-0.4623973342347929,-0.24584583528563275,-0.7082431695204257
66600,-0.46250551344985524,-0.24590455249151644,-0.7084100659413717
66700,-0.46261334984939584,-0.24596308538316425,-0.7085764352325601
66800,-0.4627208450539868,-0.2460214348249341,-0.7087422798789209
66900,-0.4628280006740404,-0.24607960167580512,-0.7089076023498455
67000,-0.4629348183098818,-0.24613758678941355,-0.7090724050992954
67100,-0.4630412995518389,-0.2461953910140937,-0.7092366905659326
67200,-0.46314744598031066,-0.24625301519291964,-0.7094004611732303
67300,-0.4632532591658469,-0.24631046016374825,-0.7095637193295952
67400,-0.4633587406692259,-0.246367726759257,-0.7097264674284829
67500,-0.46346389204152993,-0.2464248158069844,-0.7098887078485143
67600,-0.46356871482421935,-0.24648172812936808,-0.7100504429535874
67700,-0.4636732105492074,-0.24653846454378536,-0.7102116750929928
67800,-0.4637773807389305,-0.24659502586259618,-0.7103724066015267
67900,-0.4638812269064281,-0.2466514128931716,-0.7105326397995997
68000,-0.463984750555408,-0.24670762643794086,-0.7106923769933489
68100,-0.4640879531803228,-0.24676366729442467,-0.7108516204747475
68200,-0.464190836266436,-0.24681953625527564,-0.7110103725217116
68300,-0.46429340128989693,-0.2468752341083098,-0.7111686353982067
68400,-0.4643956497178099,-0.2469307616365506,-0.7113264113543605
68500,-0.46449758300829735,-0.246986119618259,-0.7114837026265564
68600,-0.4645992026105761,-0.24704130882697406,-0.7116405114375501
68700,-0.46470050996501966,-0.24709633003154519,-0.7117968399965648
68800,-0.4648015065032287,-0.24715118399617042,-0.7119526904993991
68900,-0.4649021936480935,-0.24720587148042972,-0.7121080651285232
69000,-0.4650025728138649,-0.2472603932393187,-0.7122629660531836
69100,-0.4651026454062168,-0.24731475002328596,-0.7124173954295028
69200,-0.4652024128223089,-0.24736894257826592,-0.7125713554005748
69300,-0.46530187645085475,-0.2474229716457117,-0.7127248480965664
69400,-0.4654010376721831,-0.2474768379626302,-0.7128778756348133
69500,-0.46549989785830226,-0.2475305422616132,-0.7130304401199155
69600,-0.46559845837296,-0.24758408527087283,-0.7131825436438328
69700,-0.4656967205717084,-0.24763746771427275,-0.7133341882859812
69800,-0.4657946858019635,-0.24769069031136093,-0.7134853761133244
69900,-0.4658923554030654,-0.2477437537774012,-0.7136361091804666
70000,-0.4659897307063403,-0.2477966588234053,-0.7137863895297456
70100,-0.46608681303515853,-0.24784940615616424,-0.7139362191913228
70200,-0.46618360370499623,-0.24790199647828004,-0.7140856001832763
70300,-0.46628010402348874,-0.24795443048819665,-0.7142345345116854
70400,-0.46637631529049717,-0.24800670888022802,-0.7143830241707252
70500,-0.4664722387981559,-0.24805883234459492,-0.7145310711427508
70600,-0.46656787583093706,-0.24811080156744625,-0.7146786773983833
70700,-0.4666632276657037,-0.24816261723089772,-0.7148258448966014
70800,-0.46675829557176973,-0.24821428001305357,-0.7149725755848233
70900,-0.466853080810949,-0.24826579058804166,-0.7151188713989907
71000,-0.46694758463761676,-0.24831714962604057,-0.7152647342636573
71100,-0.46704180829875996,-0.24836835779330624,-0.7154101660920662
71200,-0.4671357530340332,-0.24841941575220527,-0.7155551687862385
71300,-0.46722942007581203,-0.24847032416123893,-0.715699744237051
71400,-0.46732281064924797,-0.24852108367507286,-0.7158438943243208
71500,-0.4674159259723165,-0.24857169494456688,-0.7159876209168834
71600,-0.4675087672558762,-0.24862215861679804,-0.7161309258726742
71700,-0.4676013357037121,-0.2486724753350913,-0.7162738110388034
71800,-0.4676936325125971,-0.24872264573904612,-0.7164162782516432
71900,-0.4677856588723315,-0.24877267046456497,-0.7165583293368964
72000,-0.46787741596580545,-0.2488225501438741,-0.7166999661096796
72100,-0.4679689049690361,-0.24887228540555872,-0.7168411903745948
72200,-0.4680601270512299,-0.24892187687458067,-0.7169820039258106
72300,-0.46815108337482325,-0.24897132517230958,-0.7171224085471328
72400,-0.46824177509553433,-0.2490206309165468,-0.7172624060120811
72500,-0.46833220336240977,-0.24906979472155388,-0.7174019980839637
72600,-0.4684223693178775,-0.24911881719807027,-0.7175411865159478
72700,-0.4685122740977863,-0.24916769895334845,-0.7176799730511347
72800,-0.4686019188314581,-0.24921644059117076,-0.7178183594226288
72900,-0.46869130464173514,-0.24926504271187877,-0.7179563473536139
73000,-0.468780432645024,-0.24931350591239587,-0.7180939385574199
73100,-0.4688693039513425,-0.24936183078624996,-0.7182311347375925
73200,-0.4689579196643652,-0.2494100179236005,-0.7183679375879657
73300,-0.4690462808814657,-0.24945806791126435,-0.7185043487927301
73400,-0.4691343886937691,-0.24950598133272983,-0.7186403700264989
73500,-0.4692222441861871,-0.24955375876818975,-0.7187760029543768
73600,-0.4693098484374669,-0.24960140079456306,-0.71891124923203
73700,-0.46939720252023553,-0.24964890798551398,-0.7190461105057495
73800,-0.4694843075010402,-0.2496962809114769,-0.7191805884125171
73900,-0.46957116444039126,-0.24974352013968115,-0.7193146845800724
74000,-0.4696577743928101,-0.24979062623416892,-0.719448400626979
74100,-0.46974413840686413,-0.2498375997558222,-0.7195817381626863
74200,-0.46983025752521224,-0.2498844412623824,-0.7197146987875946
74300,-0.46991613278464506,-0.249931151308473,-0.719847284093118
74400,-0.4700017652161286,-0.24997773044561855,-0.7199794956617471
74500,-0.4700871558448414,-0.2500241792222715,-0.7201113350671129
74600,-0.47017230569021695,-0.2500704981838293,-0.7202428038740463
74700,-0.47025721576598345,-0.25011668787265906,-0.7203739036386425
74800,-0.4703418870802052,-0.25016274882811196,-0.7205046359083171
74900,-0.47042632063531675,-0.2502086815865523,-0.720635002221869
75000,-0.47051051742816874,-0.25025448668137384,-0.7207650041095426
75100,-0.47059447845006197,-0.2503001646430203,-0.7208946430930823
75200,-0.47067820468679056,-0.25034571599900524,-0.7210239206857958
75300,-0.47076169711866944,-0.2503911412739366,-0.721152838392606
75400,-0.47084495672058946,-0.2504364409895299,-0.7212813977101193
75500,-0.47092798446203643,-0.25048161566463323,-0.7214096001266697
75600,-0.4710107813071427,-0.2505266658152432,-0.7215374471223859
75700,-0.4710933482147146,-0.25057159195453016,-0.7216649401692448
75800,-0.4711756861382761,-0.25061639459285034,-0.7217920807311264
75900,-0.4712577960260984,-0.2506610742377702,-0.7219188702638686
76000,-0.47133967882124006,-0.2507056313940832,-0.7220453102153233
76100,-0.4714213354615828,-0.2507500665638287,-0.7221714020254115
76200,-0.4715027668798659,-0.25079438024631306,-0.722297147126179
76300,-0.4715839740037211,-0.25083857293812395,-0.722422546941845
76400,-0.4716649577557046,-0.2508826451331534,-0.722547602888858
76500,-0.47174571905333984,-0.2509265973226129,-0.7226723163759528
76600,-0.4718262588091422,-0.25097042999505126,-0.7227966888041935
76700,-0.4719065779306604,-0.2510141436363744,-0.7229207215670348
76800,-0.4719866773205035,-0.2510577387298656,-0.7230444160503691
76900,-0.47206655787638185,-0.25110121575619493,-0.7231677736325768
77000,-0.4721462204911333,-0.2511445751934449,-0.7232907956845782
77100,-0.4722256660527613,-0.2511878175171258,-0.7234134835698871
77200,-0.47230489544446197,-0.25123094320019,-0.723535838644652
77300,-0.47238390954466514,-0.25127395271305186,-0.723657862257717
77400,-0.47246270922705547,-0.25131684652360553,-0.723779555750661
77500,-0.47254129536061296,-0.25135962509723786,-0.7239009204578508
77600,-0.47261966880964135,-0.25140228889684835,-0.7240219577064897
77700,-0.47269783043379743,-0.251444838382866,-0.7241426688166634
77800,-0.47277578108812834,-0.25148727401326276,-0.7242630551013911
77900,-0.4728535216230938,-0.2515295962435742,-0.724383117866668
78000,-0.47293105288460424,-0.2515718055269125,-0.7245028584115167
78100,-0.4730083757140462,-0.2516139023139816,-0.7246222780280278
78200,-0.473085490948316,-0.25165588705309494,-0.7247413780014109
78300,-0.4731623994198477,-0.25169776019019396,-0.7248601596100417
78400,-0.47323910195664176,-0.2517395221688581,-0.7249786241254998
78500,-0.47331559938229617,-0.2517811734303237,-0.7250967728126199
78600,-0.4733918925160361,-0.251822714413501,-0.7252146069295371
78700,-0.47346798217274033,-0.25186414555498393,-0.7253321277277243
78800,-0.4735438691629712,-0.25190546728907215,-0.7254493364520433
78900,-0.47361955429300373,-0.2519466800477801,-0.7255662343407838
79000,-0.47369503836485594,-0.25198778426085555,-0.7256828226257115
79100,-0.4737703221763101,-0.252028780355793,-0.7257991025321031
79200,-0.473845406520947,-0.252069668757851,-0.725915075278798
79300,-0.4739202921881711,-0.25211044989006215,-0.7260307420782333
79400,-0.4739949799632388,-0.25215112417324903,-0.7261461041364878
79500,-0.474069470627283,-0.2521916920260452,-0.7262611626533282
79600,-0.47414376495734345,-0.2522321538648957,-0.7263759188222392
79700,-0.47421786372639074,-0.25227251010408747,-0.7264903738304782
79800,-0.4742917677033551,-0.25231276115574897,-0.7266045288591041
79900,-0.47436547765315273,-0.25235290742987404,-0.7267183850830268
80000,-0.47443899433670733,-0.2523929493343302,-0.7268319436710375
80100,-0.47451231851098097,-0.2524328872748778,-0.7269452057858588
80200,-0.4745854509290015,-0.2524727216551734,-0.7270581725841749
80300,-0.4746583923398804,-0.2525124528767968,-0.7271708452166772
80400,-0.47473114348884504,-0.2525520813392541,-0.7272832248280992
80500,-0.4748037051172602,-0.252591607439995,-0.7273953125572552
80600,-0.4748760779626533,-0.2526310315744271,-0.7275071095370804
80700,-0.47494826275874313,-0.2526703541359252,-0.7276186168946683
80800,-0.4750202602354574,-0.2527095755158477,-0.7277298357513051
80900,-0.475092071118965,-0.25274869610354767,-0.7278407672225127
81000,-0.47516369613169074,-0.2527877162863872,-0.7279514124180779
81100,-0.475235135992349,-0.2528266364497491,-0.7280617724420981
81200,-0.4753063914159603,-0.25286545697705076,-0.7281718483930111
81300,-0.47537746311388096,-0.2529041782497514,-0.7282816413636324
81400,-0.4754483517938195,-0.25294280064737285,-0.7283911524411923
81500,-0.4755190581598656,-0.2529813245475063,-0.7285003827073719
81600,-0.4755895829125132,-0.2530197503258247,-0.7286093332383379
81700,-0.4756599267486754,-0.2530580783560987,-0.7287180051047741
81800,-0.47573009036171987,-0.2530963090102025,-0.7288263993719224
81900,-0.4758000744414823,-0.2531344426581321,-0.7289345170996144
82000,-0.4758698796742902,-0.25317247966801304,-0.7290423593423032
82100,-0.4759395067429866,-0.2532104204061141,-0.7291499271491007
82200,-0.4760089563269507,-0.2532482652368593,-0.72925722156381
82300,-0.4760782291021233,-0.25328601452283594,-0.7293642436249592
82400,-0.47614732574102403,-0.25332366862481104,-0.7294709943658351
82500,-0.4762162469127751,-0.2533612279017401,-0.7295774748145152
82600,-0.47628499328312257,-0.25339869271077875,-0.7296836859939013
82700,-0.4763535655144566,-0.2534360634072921,-0.7297896289217487
82800,-0.4764219642658327,-0.25347334034487234,-0.7298953046107051
82900,-0.4764901901929961,-0.2535105238753408,-0.7300007140683369
83000,-0.4765582439483951,-0.2535476143487658,-0.7301058582971609
83100,-0.4766261261812099,-0.25358461211347105,-0.730210738294681
83200,-0.47669383753736794,-0.25362151751604634,-0.7303153550534143
83300,-0.4767613786595648,-0.2536583309013576,-0.7304197095609224
83400,-0.4768287501872859,-0.25369505261256187,-0.7305238027998477
83500,-0.4768959527568253,-0.2537316829911118,-0.7306276357479371
83600,-0.47696298700130546,-0.253768222376769,-0.7307312093780745
83700,-0.4770298535506976,-0.2538046711076163,-0.7308345246583139
83800,-0.4770965530318412,-0.25384102952006504,-0.7309375825519062
83900,-0.477163086068463,-0.25387729794886704,-0.7310403840173301
84000,-0.4772294532811965,-0.25391347672712383,-0.7311429300083203
84100,-0.47729565528759954,-0.25394956618629916,-0.7312452214738987
84200,-0.47736169270217754,-0.2539855666562252,-0.7313472593584027
84300,-0.4774275661363956,-0.2540214784651158,-0.7314490446015114
84400,-0.4774932761987052,-0.2540573019395742,-0.7315505781382794
84500,-0.4775588234945567,-0.254093037404604,-0.7316518608991607
84600,-0.4776242086264184,-0.25412868518361975,-0.7317528938100382
84700,-0.47768943219379745,-0.25416424559845563,-0.7318536777922531
84800,-0.4777544947932575,-0.25419971896937454,-0.731954213762632
84900,-0.47781939701843434,-0.254235105615078,-0.7320545026335123
85000,-0.4778841394600546,-0.2542704058527172,-0.7321545453127718
85100,-0.4779487227059569,-0.2543056199978988,-0.7322543427038557
85200,-0.4780131473411049,-0.25434074836469867,-0.7323538957058036
85300,-0.4780774139476054,-0.2543757912656681,-0.7324532052132735
85400,-0.4781415231047301,-0.2544107490118459,-0.732552272116576
85500,-0.47820547538892866,-0.2544456219127622,-0.7326510973016909
85600,-0.4782692713738448,-0.2544804102764533,-0.7327496816502981
85700,-0.47833291163033653,-0.25451511440946906,-0.7328480260398056
85800,-0.4783963967264926,-0.25454973461687924,-0.7329461313433718
85900,-0.47845972722764873,-0.25458427120228455,-0.7330439984299333
86000,-0.47852290369640293,-0.25461872446782685,-0.7331416281642298
86100,-0.4785859266926318,-0.2546530947141945,-0.7332390214068263
86200,-0.47864879677351135,-0.2546873822406339,-0.7333361790141453
86300,-0.4787115144935279,-0.2547215873449562,-0.7334331018384841
86400,-0.4787740804044964,-0.25475571032354827,-0.7335297907280447
86500,-0.4788364950555768,-0.2547897514713786,-0.7336262465269554
86600,-0.47889875899329093,-0.25482371108200663,-0.7337224700752976
86700,-0.478960872761534,-0.25485758944759196,-0.7338184622091259
86800,-0.47902283690159697,-0.2548913868589011,-0.7339142237604981
86900,-0.4790846519521752,-0.2549251036053177,-0.7340097555574929
87000,-0.47914631844938915,-0.2549587399748501,-0.7341050584242392
87100,-0.47920783692679736,-0.2549922962541378,-0.7342001331809351
87200,-0.47926920791541106,-0.2550257727284624,-0.7342949806438734
87300,-0.47933043194371194,-0.25505916968175235,-0.7343896016254643
87400,-0.47939150953766463,-0.25509248739659407,-0.7344839969342587
87500,-0.47945244122073305,-0.25512572615423723,-0.7345781673749703
87600,-0.47951322751389336,-0.2551588862346077,-0.734672113748501
87700,-0.4795738689356517,-0.2551919679163066,-0.7347658368519583
87800,-0.479634366002057,-0.25522497147662593,-0.7348593374786829
87900,-0.47969471922671536,-0.25525789719155156,-0.7349526164182669
